year,round,driver,team,driver_elo_prior,teammate_quali_gap,gap_to_pole,constructor_pace_prior,prev_quali_position,avg_quali_position_last3,quali_position,grid_position,finish_position,is_dnf,teammate_race_gap,target_quali_rank,target_race_rank
2024,2,HAM,Mercedes,1740.0,0.14399999999999125,0.9879999999999995,0.34499999999999886,9.0,10.333333333333334,8,8,9,0,3.0,8,9
2024,2,TSU,RB,1278.0,-0.47800000000000864,1.0750000000000028,0.9500000000000028,11.0,12.333333333333334,9,9,15,1,-1.0,9,15
2024,2,RIC,RB,1381.5,0.47800000000000864,1.5530000000000115,0.9500000000000028,14.0,14.666666666666666,14,14,16,1,1.0,14,16
2024,2,ALB,Williams,1255.5,-0.5459999999999923,1.5080000000000098,0.8776666666666652,13.0,11.0,12,12,11,0,-3.0,12,11
2024,2,SAR,Williams,1294.5,0.5459999999999923,2.054000000000002,0.8776666666666652,18.0,14.666666666666666,19,19,14,1,3.0,19,14
2024,2,MAG,Haas F1 Team,1246.5,-0.0350000000000108,1.5480000000000018,0.9323333333333371,15.0,13.666666666666666,13,13,12,0,2.0,13,12
2024,2,HUL,Haas F1 Team,1407.0,0.0350000000000108,1.5830000000000126,0.9323333333333371,10.0,10.333333333333334,15,15,10,0,-2.0,15,10
2024,2,BOT,Kick Sauber,1308.0,0.0,1.7070000000000078,1.5769999999999982,16.0,14.0,16,16,17,1,-1.0,16,17
2024,2,OCO,Alpine,1440.0,-0.0040000000000048885,2.003,1.0243333333333406,19.0,16.0,17,17,13,1,-7.0,17,13
2024,2,GAS,Alpine,1368.0,0.0040000000000048885,2.007000000000005,1.0243333333333406,20.0,11.666666666666666,18,18,20,1,7.0,18,20
2024,3,VER,Red Bull Racing,2002.5,-0.35899999999999466,0.0,0.0,1.0,1.0,1,1,19,1,14.0,1,19
2024,3,PER,Red Bull Racing,1729.5,0.35899999999999466,0.35899999999999466,0.0,3.0,5.666666666666667,3,6,5,0,-14.0,3,5
2024,3,SAI,Ferrari,1866.0,-0.25,0.269999999999996,0.22866666666666902,4.0,7.333333333333333,2,2,1,0,-1.0,2,1
2024,3,LEC,Ferrari,1938.0,0.25,0.519999999999996,0.22866666666666902,2.0,2.0,5,4,2,0,1.0,5,2
2024,3,NOR,McLaren,1636.5,-0.257000000000005,0.3999999999999915,0.46300000000000335,6.0,6.0,4,3,3,0,-1.0,4,3
2024,3,PIA,McLaren,1515.0,0.257000000000005,0.6569999999999965,0.46300000000000335,5.0,5.333333333333333,6,5,4,0,1.0,6,4
2024,3,RUS,Mercedes,1747.5,-0.23599999999999,0.8089999999999975,0.49766666666666975,7.0,4.666666666666667,7,7,17,1,-1.0,7,17
2024,3,HAM,Mercedes,1743.0,0.23599999999999,1.0449999999999875,0.49766666666666975,8.0,9.333333333333334,11,11,18,1,1.0,11,18
2024,3,TSU,RB,1279.5,-1.296999999999997,0.8729999999999905,1.0125000000000028,9.0,8.666666666666666,8,8,7,0,-5.0,8,7
2024,3,RIC,RB,1375.5,1.296999999999997,2.1699999999999875,1.0125000000000028,14.0,14.333333333333334,18,18,12,1,5.0,18,12
2024,3,STR,Aston Martin,1240.5,-0.480000000000004,1.1569999999999965,0.458666666666673,10.0,11.666666666666666,9,9,6,0,-2.0,9,6
2024,3,ALO,Aston Martin,1671.0,0.480000000000004,1.6370000000000005,0.458666666666673,4.0,5.666666666666667,10,10,8,0,2.0,10,8
2024,3,ALB,Williams,1252.5,0.0,1.2519999999999953,1.1813333333333371,12.0,13.0,12,12,11,1,0.0,12,11
2024,3,BOT,Kick Sauber,1299.0,-0.847999999999999,1.4249999999999972,1.642000000000003,16.0,16.666666666666668,13,13,14,1,-1.0,13,14
2024,3,ZHO,Kick Sauber,1150.5,0.847999999999999,2.272999999999996,1.642000000000003,17.0,18.0,19,19,15,1,1.0,19,15
2024,3,MAG,Haas F1 Team,1242.0,-0.5489999999999924,1.5120000000000005,1.178000000000002,13.0,15.0,14,14,10,1,1.0,14,10
2024,3,HUL,Haas F1 Team,1399.5,0.5489999999999924,2.060999999999993,1.178000000000002,15.0,11.0,16,16,9,0,-1.0,16,9
2024,3,OCO,Alpine,1429.5,-0.2849999999999966,1.7819999999999965,1.5210000000000055,17.0,16.0,15,15,16,1,3.0,15,16
2024,3,GAS,Alpine,1356.0,0.2849999999999966,2.066999999999993,1.5210000000000055,18.0,16.0,17,17,13,1,-3.0,17,13
2024,4,VER,Red Bull Racing,2016.0,-0.0660000000000025,0.0,0.0,1.0,1.0,1,1,1,0,-1.0,1,1
2024,4,PER,Red Bull Racing,1740.0,0.0660000000000025,0.0660000000000025,0.0,3.0,3.6666666666666665,2,2,2,0,1.0,2,2
2024,4,NOR,McLaren,1645.5,-0.2710000000000008,0.2920000000000016,0.4839999999999994,4.0,5.666666666666667,3,3,5,0,-3.0,3,5
2024,4,PIA,McLaren,1521.0,0.2710000000000008,0.5630000000000024,0.4839999999999994,6.0,6.333333333333333,6,6,8,0,3.0,6,8
2024,4,SAI,Ferrari,1878.0,-0.1039999999999992,0.48499999999999943,0.27233333333333104,2.0,7.333333333333333,4,4,3,0,-1.0,4,3
2024,4,LEC,Ferrari,1945.5,0.1039999999999992,0.5889999999999986,0.27233333333333104,5.0,3.0,8,8,4,0,1.0,8,4
2024,4,ALO,Aston Martin,1671.0,-1.3379999999999939,0.4890000000000043,0.6313333333333352,10.0,6.666666666666667,5,5,6,0,-6.0,5,6
2024,4,STR,Aston Martin,1242.0,1.3379999999999939,1.8269999999999982,0.6313333333333352,9.0,10.333333333333334,16,16,12,1,6.0,16,12
2024,4,HAM,Mercedes,1741.5,-0.24199999999999022,0.5690000000000026,0.653000000000001,11.0,9.333333333333334,7,7,9,0,2.0,7,9
2024,4,RUS,Mercedes,1752.0,0.24199999999999022,0.8109999999999928,0.653000000000001,7.0,5.666666666666667,9,9,7,0,-2.0,9,7
2024,4,TSU,RB,1282.5,-0.0589999999999975,1.215999999999994,0.9659999999999987,8.0,9.333333333333334,10,10,10,1,-9.0,10,10
2024,4,RIC,RB,1363.5,0.0589999999999975,1.2749999999999915,0.9659999999999987,18.0,15.333333333333334,11,11,19,1,9.0,11,19
2024,4,HUL,Haas F1 Team,1390.5,-0.6370000000000005,1.296999999999997,1.4609999999999985,16.0,13.666666666666666,12,12,11,1,-2.0,12,11
2024,4,MAG,Haas F1 Team,1236.0,0.6370000000000005,1.9339999999999975,1.4609999999999985,14.0,14.0,18,18,13,1,2.0,18,13
2024,4,BOT,Kick Sauber,1294.5,-0.5499999999999972,1.3960000000000008,1.5696666666666677,13.0,15.0,13,13,14,1,-4.0,13,14
2024,4,ZHO,Kick Sauber,1137.0,0.5499999999999972,1.945999999999998,1.5696666666666677,19.0,18.333333333333332,20,20,18,1,4.0,20,18
2024,4,ALB,Williams,1249.5,-0.42499999999999716,1.516999999999996,1.2673333333333356,12.0,12.333333333333334,14,14,20,1,3.0,14,20
2024,4,SAR,Williams,1281.0,0.42499999999999716,1.941999999999993,1.2673333333333356,19.0,14.666666666666666,19,19,17,1,-3.0,19,17
2024,4,OCO,Alpine,1422.0,-0.30299999999999727,1.6189999999999998,1.799666666666667,15.0,17.0,15,15,15,1,-1.0,15,15
2024,4,GAS,Alpine,1345.5,0.30299999999999727,1.921999999999997,1.799666666666667,17.0,18.333333333333332,17,17,16,1,1.0,17,16
2024,5,VER,Red Bull Racing,2029.5,-0.32200000000000273,0.0,0.0,1.0,1.0,1,1,1,0,-2.0,1,1
2024,5,PER,Red Bull Racing,1752.0,0.32200000000000273,0.32200000000000273,0.0,2.0,2.6666666666666665,2,2,3,0,2.0,2,3
2024,5,ALO,Aston Martin,1678.5,-0.6899999999999977,0.48799999999999955,0.6733333333333368,5.0,6.333333333333333,3,3,7,0,-8.0,3,7
2024,5,STR,Aston Martin,1233.0,0.6899999999999977,1.1779999999999973,0.6733333333333368,16.0,11.666666666666666,11,11,15,0,8.0,11,15
2024,5,NOR,McLaren,1656.0,-0.10799999999998988,0.5050000000000097,0.4363333333333325,3.0,4.333333333333333,4,4,2,0,-6.0,4,2
2024,5,PIA,McLaren,1527.0,0.10799999999998988,0.6129999999999995,0.4363333333333325,6.0,5.666666666666667,5,5,8,0,6.0,5,8
2024,5,LEC,Ferrari,1948.5,-0.007999999999995566,0.6290000000000049,0.3579999999999994,8.0,5.0,6,6,4,0,-1.0,6,4
2024,5,SAI,Ferrari,1887.0,0.007999999999995566,0.6370000000000005,0.3579999999999994,4.0,3.3333333333333335,7,7,5,0,1.0,7,5
2024,5,RUS,Mercedes,1753.5,-1.1399999999999864,0.7730000000000103,0.7406666666666695,9.0,7.666666666666667,8,8,6,0,-3.0,8,6
2024,5,HAM,Mercedes,1746.0,1.1399999999999864,1.9129999999999967,0.7406666666666695,7.0,8.666666666666666,18,18,9,0,3.0,18,9
2024,5,HUL,Haas F1 Team,1387.5,-0.9120000000000061,0.9440000000000026,1.452333333333333,12.0,14.333333333333334,9,9,10,0,-6.0,9,10
2024,5,MAG,Haas F1 Team,1224.0,0.9120000000000061,1.8560000000000088,1.452333333333333,18.0,15.0,17,17,16,0,6.0,17,16
2024,5,BOT,Kick Sauber,1290.0,-0.8399999999999892,1.0050000000000097,1.5093333333333352,13.0,14.0,10,10,20,1,6.0,10,20
2024,5,ZHO,Kick Sauber,1122.0,0.8399999999999892,1.8449999999999989,1.5093333333333352,20.0,18.666666666666668,16,16,14,0,-6.0,16,14
2024,5,RIC,RB,1362.0,-0.8119999999999976,1.274000000000001,1.0546666666666624,11.0,14.333333333333334,12,12,18,1,-1.0,12,18
2024,5,TSU,RB,1282.5,0.8119999999999976,2.0859999999999985,1.0546666666666624,10.0,9.0,19,19,19,1,1.0,19,19
2024,5,OCO,Alpine,1414.5,-0.23999999999999488,1.5630000000000024,1.8013333333333321,15.0,15.666666666666666,13,13,11,0,-2.0,13,11
2024,5,GAS,Alpine,1335.0,0.23999999999999488,1.8029999999999973,1.8013333333333321,17.0,17.333333333333332,15,15,13,0,2.0,15,13
2024,5,ALB,Williams,1243.5,-1.1170000000000044,1.581000000000003,1.425666666666667,14.0,12.666666666666666,14,14,12,0,-5.0,14,12
2024,5,SAR,Williams,1267.5,1.1170000000000044,2.6980000000000075,1.425666666666667,19.0,18.666666666666668,20,20,17,0,5.0,20,17
2024,6,VER,Red Bull Racing,2043.0,-0.2189999999999941,0.0,0.0,1.0,1.0,1,1,2,0,-2.0,1,2
2024,6,PER,Red Bull Racing,1764.0,0.2189999999999941,0.2189999999999941,0.0,2.0,2.3333333333333335,4,4,4,0,2.0,4,4
2024,6,LEC,Ferrari,1954.5,-0.07299999999999329,0.14100000000000534,0.46133333333333343,6.0,6.333333333333333,2,2,3,0,-2.0,2,3
2024,6,SAI,Ferrari,1891.5,0.07299999999999329,0.21399999999999864,0.46133333333333343,7.0,4.333333333333333,3,3,5,0,2.0,3,5
2024,6,NOR,McLaren,1665.0,-0.08100000000000307,0.35299999999999443,0.3990000000000009,4.0,3.6666666666666665,5,5,1,0,-12.0,5,1
2024,6,PIA,McLaren,1534.5,0.08100000000000307,0.4339999999999975,0.3990000000000009,5.0,5.666666666666667,6,6,13,0,12.0,6,13
2024,6,RUS,Mercedes,1756.5,-0.04000000000000625,0.8259999999999934,0.7170000000000035,8.0,8.0,7,7,8,0,2.0,7,8
2024,6,HAM,Mercedes,1734.0,0.04000000000000625,0.8659999999999997,0.7170000000000035,18.0,12.0,8,8,6,0,-2.0,8,6
2024,6,HUL,Haas F1 Team,1389.0,-0.472999999999999,0.9050000000000011,1.2510000000000001,9.0,12.333333333333334,9,9,11,0,-8.0,9,11
2024,6,MAG,Haas F1 Team,1213.5,0.472999999999999,1.3780000000000001,1.2510000000000001,17.0,16.333333333333332,19,18,19,0,8.0,19,19
2024,6,TSU,RB,1269.0,-0.42500000000001137,0.9509999999999934,1.1209999999999951,19.0,12.333333333333334,10,10,7,0,-8.0,10,7
2024,6,RIC,RB,1359.0,0.42500000000001137,1.3760000000000048,1.1209999999999951,12.0,13.666666666666666,18,20,15,0,8.0,18,15
2024,6,STR,Aston Martin,1231.5,-0.2050000000000125,0.9809999999999945,0.7113333333333335,11.0,12.0,11,11,17,0,8.0,11,17
2024,6,ALO,Aston Martin,1689.0,0.2050000000000125,1.186000000000007,0.7113333333333335,3.0,6.0,15,15,9,0,-8.0,15,9
2024,6,GAS,Alpine,1327.5,-0.046999999999997044,1.0829999999999984,1.6546666666666663,15.0,16.333333333333332,12,12,12,0,2.0,12,12
2024,6,OCO,Alpine,1410.0,0.046999999999997044,1.1299999999999955,1.6546666666666663,13.0,14.333333333333334,13,13,10,0,-2.0,13,10
2024,6,ALB,Williams,1237.5,-0.07399999999999807,1.171999999999997,1.4499999999999982,14.0,13.333333333333334,14,14,18,0,-2.0,14,18
2024,6,SAR,Williams,1252.5,0.07399999999999807,1.2459999999999951,1.4499999999999982,20.0,19.333333333333332,17,17,20,1,2.0,17,20
2024,6,BOT,Kick Sauber,1290.0,-0.3610000000000042,1.2219999999999942,1.2753333333333359,10.0,12.0,16,16,16,0,2.0,16,16
2024,6,ZHO,Kick Sauber,1113.0,0.3610000000000042,1.5829999999999984,1.2753333333333359,16.0,18.333333333333332,20,19,14,0,-2.0,20,14
2024,7,VER,Red Bull Racing,2056.5,-0.960000000000008,0.0,0.0,1.0,1.0,1,1,1,0,-7.0,1,1
2024,7,PER,Red Bull Racing,1773.0,0.960000000000008,0.960000000000008,0.0,4.0,2.6666666666666665,11,11,8,0,7.0,11,8
2024,7,PIA,McLaren,1540.5,-0.017000000000010118,0.07399999999999807,0.38333333333333525,6.0,5.666666666666667,2,5,4,0,2.0,2,4
2024,7,NOR,McLaren,1672.5,0.017000000000010118,0.09100000000000819,0.38333333333333525,5.0,4.0,3,2,2,0,-2.0,3,2
2024,7,LEC,Ferrari,1966.5,-0.26300000000000523,0.22400000000000375,0.41833333333333655,2.0,5.333333333333333,4,3,3,0,-2.0,4,3
2024,7,SAI,Ferrari,1902.0,0.26300000000000523,0.487000000000009,0.41833333333333655,3.0,4.666666666666667,5,4,5,0,2.0,5,5
2024,7,RUS,Mercedes,1761.0,-0.27000000000001023,0.48799999999999955,0.7226666666666688,7.0,8.0,6,6,7,0,1.0,6,7
2024,7,HAM,Mercedes,1737.0,0.27000000000001023,0.7580000000000098,0.7226666666666688,8.0,11.0,8,8,6,0,-1.0,8,6
2024,7,TSU,RB,1269.0,-0.20900000000000318,0.7190000000000083,1.146999999999996,10.0,13.0,7,7,10,1,-3.0,7,10
2024,7,RIC,RB,1347.0,0.20900000000000318,0.9280000000000115,1.146999999999996,18.0,13.666666666666666,9,9,13,1,3.0,9,13
2024,7,HUL,Haas F1 Team,1390.5,-0.8739999999999952,1.2340000000000089,1.0486666666666669,9.0,10.0,10,10,11,1,-1.0,10,11
2024,7,MAG,Haas F1 Team,1200.0,0.8739999999999952,2.108000000000004,1.0486666666666669,19.0,18.0,18,18,12,1,1.0,18,12
2024,7,OCO,Alpine,1405.5,-0.4749999999999943,1.1600000000000108,1.4216666666666669,13.0,13.666666666666666,12,12,14,1,-2.0,12,14
2024,7,GAS,Alpine,1324.5,0.4749999999999943,1.6350000000000051,1.4216666666666669,12.0,14.666666666666666,15,15,16,1,2.0,15,16
2024,7,STR,Aston Martin,1230.0,-0.9249999999999972,1.2460000000000093,0.6526666666666662,11.0,12.666666666666666,13,13,9,0,-10.0,13,9
2024,7,ALO,Aston Martin,1681.5,0.9249999999999972,2.1710000000000065,0.6526666666666662,15.0,7.666666666666667,19,20,19,1,10.0,19,19
2024,7,ALB,Williams,1231.5,0.0,1.4540000000000077,1.423333333333332,14.0,14.0,14,14,20,1,3.0,14,20
2024,7,BOT,Kick Sauber,1281.0,-0.2079999999999984,1.8800000000000097,1.2076666666666682,16.0,13.0,16,16,18,1,3.0,16,18
2024,7,ZHO,Kick Sauber,1098.0,0.2079999999999984,2.088000000000008,1.2076666666666682,20.0,18.666666666666668,17,17,15,1,-3.0,17,15
2024,8,LEC,Ferrari,1975.5,-0.24800000000000466,0.0,0.331333333333338,4.0,4.0,1,1,1,0,-2.0,1,1
2024,8,SAI,Ferrari,1909.5,0.24800000000000466,0.24800000000000466,0.331333333333338,5.0,5.0,3,3,3,0,2.0,3,3
2024,8,PIA,McLaren,1552.5,-0.117999999999995,0.15400000000001057,0.31066666666666737,2.0,4.333333333333333,2,2,2,0,-2.0,2,2
2024,8,NOR,McLaren,1683.0,0.117999999999995,0.27200000000000557,0.31066666666666737,3.0,4.0,4,4,4,0,2.0,4,4
2024,8,RUS,Mercedes,1767.0,-0.07799999999998875,0.27300000000001035,0.6956666666666678,6.0,7.0,5,5,5,0,-2.0,5,5
2024,8,HAM,Mercedes,1740.0,0.07799999999998875,0.3509999999999991,0.6956666666666678,8.0,11.333333333333334,7,7,7,0,2.0,7,7
2024,8,VER,Red Bull Racing,2070.0,-1.4930000000000092,0.29699999999999704,0.0,1.0,1.0,6,6,6,0,-12.0,6,6
2024,8,PER,Red Bull Racing,1771.5,1.4930000000000092,1.7900000000000063,0.0,11.0,5.666666666666667,16,16,18,1,12.0,16,18
2024,8,TSU,RB,1273.5,-0.6239999999999952,0.5880000000000081,0.9813333333333342,7.0,12.0,8,8,8,1,-4.0,8,8
2024,8,RIC,RB,1348.5,0.6239999999999952,1.2120000000000033,0.9813333333333342,9.0,13.0,12,12,12,1,4.0,12,12
2024,8,ALB,Williams,1225.5,-1.0720000000000027,0.6779999999999973,1.4023333333333359,14.0,14.0,9,9,9,1,-6.0,9,9
2024,8,SAR,Williams,1242.0,1.0720000000000027,1.75,1.4023333333333359,17.0,18.666666666666668,15,15,15,1,6.0,15,15
2024,8,GAS,Alpine,1317.0,0.02600000000001046,1.041000000000011,1.2686666666666706,15.0,14.0,10,10,10,1,-7.0,10,10
2024,8,OCO,Alpine,1402.5,-0.02600000000001046,1.0150000000000006,1.2686666666666706,12.0,12.666666666666666,11,11,17,1,7.0,11,17
2024,8,STR,Aston Martin,1225.5,-0.45600000000000307,1.2930000000000064,0.9050000000000011,13.0,11.666666666666666,13,13,14,1,3.0,13,14
2024,8,ALO,Aston Martin,1668.0,0.45600000000000307,1.7490000000000094,0.9050000000000011,19.0,12.333333333333334,14,14,11,1,-3.0,14,11
2024,8,HUL,Haas F1 Team,1390.5,-0.2849999999999966,1.1700000000000017,1.027666666666671,10.0,9.333333333333334,14,19,19,1,-1.0,14,19
2024,8,MAG,Haas F1 Team,1188.0,0.2849999999999966,1.4549999999999983,1.027666666666671,18.0,18.0,15,20,20,1,1.0,15,20
2024,8,BOT,Kick Sauber,1272.0,-0.5160000000000053,2.2420000000000044,1.3690000000000044,16.0,14.0,17,17,13,1,-3.0,17,13
2024,8,ZHO,Kick Sauber,1087.5,0.5160000000000053,2.7580000000000098,1.3690000000000044,17.0,17.666666666666668,18,18,16,1,3.0,18,16
2024,9,RUS,Mercedes,1774.5,-0.28000000000000114,0.0,0.5290000000000011,5.0,6.0,1,1,3,0,-1.0,1,3
2024,9,HAM,Mercedes,1744.5,0.28000000000000114,0.28000000000000114,0.5290000000000011,7.0,7.666666666666667,7,7,4,0,1.0,7,4
2024,9,VER,Red Bull Racing,2076.0,-1.3259999999999934,0.0,0.09899999999999902,6.0,2.6666666666666665,2,2,1,0,-17.0,2,1
2024,9,PER,Red Bull Racing,1762.5,1.3259999999999934,1.3259999999999934,0.09899999999999902,16.0,10.333333333333334,16,16,18,1,17.0,16,18
2024,9,NOR,McLaren,1692.0,-0.08199999999999363,0.021000000000000796,0.19366666666666768,4.0,4.0,3,3,2,0,-3.0,3,2
2024,9,PIA,McLaren,1564.5,0.08199999999999363,0.10299999999999443,0.19366666666666768,2.0,3.3333333333333335,4,4,5,0,3.0,4,5
2024,9,RIC,RB,1345.5,-0.2360000000000042,0.17799999999999727,0.7526666666666699,12.0,13.0,5,5,8,0,-6.0,5,8
2024,9,TSU,RB,1276.5,0.2360000000000042,0.4140000000000015,0.7526666666666699,8.0,8.333333333333334,8,8,14,0,6.0,8,14
2024,9,ALO,Aston Martin,1662.0,-0.472999999999999,0.22799999999999443,1.1733333333333367,14.0,16.0,6,6,6,0,-1.0,6,6
2024,9,STR,Aston Martin,1221.0,0.472999999999999,0.7009999999999934,1.1733333333333367,13.0,12.333333333333334,9,9,7,0,1.0,9,7
2024,9,ALB,Williams,1227.0,0.060000000000002274,0.7960000000000065,1.101333333333334,9.0,12.333333333333334,10,10,17,1,-3.0,10,17
2024,9,SAR,Williams,1234.5,-0.060000000000002274,0.7360000000000042,1.101333333333334,15.0,17.333333333333332,13,13,20,1,3.0,13,20
2024,9,LEC,Ferrari,1989.0,-0.03699999999999193,0.6910000000000025,0.1216666666666697,1.0,2.3333333333333335,11,11,19,1,3.0,11,19
2024,9,SAI,Ferrari,1920.0,0.03699999999999193,0.7279999999999944,0.1216666666666697,3.0,3.6666666666666665,12,12,16,1,-3.0,12,16
2024,9,MAG,Haas F1 Team,1180.5,-1.0619999999999976,0.9159999999999968,1.103000000000004,15.0,17.333333333333332,14,14,12,0,1.0,14,12
2024,9,HUL,Haas F1 Team,1384.5,1.0619999999999976,1.9779999999999944,1.103000000000004,14.0,11.0,19,17,11,0,-1.0,19,11
2024,9,GAS,Alpine,1317.0,-0.49500000000000455,0.9399999999999977,1.0860000000000032,10.0,12.333333333333334,15,15,9,0,-1.0,15,9
2024,9,OCO,Alpine,1401.0,0.49500000000000455,1.4350000000000023,1.0860000000000032,11.0,12.0,18,18,10,0,1.0,18,10
2024,9,BOT,Kick Sauber,1261.5,-0.9260000000000019,1.3659999999999997,1.781333333333336,17.0,16.333333333333332,17,19,13,0,-2.0,17,13
2024,9,ZHO,Kick Sauber,1075.5,0.9260000000000019,2.2920000000000016,1.781333333333336,18.0,18.333333333333332,20,20,15,1,2.0,20,15
2024,10,NOR,McLaren,1702.5,-0.6280000000000001,0.0,0.08300000000000314,3.0,3.3333333333333335,1,1,2,0,-5.0,1,2
2024,10,PIA,McLaren,1573.5,0.6280000000000001,0.6280000000000001,0.08300000000000314,4.0,2.6666666666666665,10,9,7,0,5.0,10,7
2024,10,VER,Red Bull Racing,2088.0,-0.6580000000000013,0.020000000000010232,0.09899999999999902,2.0,3.0,2,2,1,0,-7.0,2,1
2024,10,PER,Red Bull Racing,1753.5,0.6580000000000013,0.6780000000000115,0.09899999999999902,16.0,14.333333333333334,8,11,8,0,7.0,8,8
2024,10,HAM,Mercedes,1749.0,-0.0020000000000095497,0.31799999999999784,0.25366666666667,7.0,7.333333333333333,3,3,3,0,-1.0,3,3
2024,10,RUS,Mercedes,1788.0,0.0020000000000095497,0.3200000000000074,0.25366666666667,1.0,4.0,4,4,4,0,1.0,4,4
2024,10,LEC,Ferrari,1987.5,-0.005000000000009663,0.347999999999999,0.3050000000000021,11.0,5.333333333333333,5,5,5,0,-1.0,5,5
2024,10,SAI,Ferrari,1917.0,0.005000000000009663,0.35300000000000864,0.3050000000000021,12.0,6.666666666666667,6,6,6,0,1.0,6,6
2024,10,GAS,Alpine,1309.5,-0.2680000000000007,0.47400000000000375,1.0383333333333364,15.0,13.333333333333334,7,7,9,0,-1.0,7,9
2024,10,OCO,Alpine,1389.0,0.2680000000000007,0.7420000000000044,1.0383333333333364,18.0,13.666666666666666,9,8,10,0,1.0,9,10
2024,10,ALO,Aston Martin,1668.0,-0.24399999999999977,0.7450000000000045,0.9223333333333367,6.0,13.0,11,10,12,1,-2.0,11,12
2024,10,STR,Aston Martin,1222.5,0.24399999999999977,0.9890000000000043,0.9223333333333367,9.0,11.666666666666666,14,14,14,1,2.0,14,14
2024,10,BOT,Kick Sauber,1251.0,-0.5109999999999957,0.8440000000000083,1.829333333333338,17.0,16.666666666666668,12,12,16,1,3.0,12,16
2024,10,ZHO,Kick Sauber,1060.5,0.5109999999999957,1.355000000000004,1.829333333333338,20.0,18.333333333333332,15,15,13,1,-3.0,15,13
2024,10,HUL,Haas F1 Team,1371.0,-0.6269999999999953,0.9270000000000067,1.1066666666666691,19.0,14.333333333333334,13,13,11,0,-6.0,13,11
2024,10,MAG,Haas F1 Team,1174.5,0.6269999999999953,1.554000000000002,1.1066666666666691,14.0,15.666666666666666,16,16,17,1,6.0,16,17
2024,10,TSU,RB,1279.5,-0.09000000000000341,1.6020000000000039,0.49500000000000455,8.0,7.666666666666667,17,17,19,1,4.0,17,19
2024,10,RIC,RB,1353.0,0.09000000000000341,1.6920000000000073,0.49500000000000455,5.0,8.666666666666666,18,18,15,1,-4.0,18,15
2024,10,ALB,Williams,1227.0,-0.35599999999999454,1.7700000000000102,0.9560000000000031,10.0,11.0,19,20,18,1,-2.0,19,18
2024,10,SAR,Williams,1230.0,0.35599999999999454,2.1260000000000048,0.9560000000000031,13.0,15.0,20,19,20,1,2.0,20,20
2024,11,VER,Red Bull Racing,2100.0,-0.8880000000000052,0.0,0.10566666666666909,2.0,3.3333333333333335,1,1,5,0,-2.0,1,5
2024,11,PER,Red Bull Racing,1756.5,0.8880000000000052,0.8880000000000052,0.10566666666666909,8.0,13.333333333333334,8,8,7,0,2.0,8,7
2024,11,NOR,McLaren,1716.0,-0.3299999999999983,0.4040000000000106,0.05833333333333712,1.0,2.6666666666666665,2,2,20,1,18.0,2,20
2024,11,PIA,McLaren,1573.5,0.3299999999999983,0.7340000000000089,0.05833333333333712,10.0,5.333333333333333,7,7,2,0,-18.0,7,2
2024,11,RUS,Mercedes,1797.0,-0.06300000000000239,0.5260000000000105,0.19700000000000273,4.0,3.3333333333333335,3,3,1,0,-3.0,3,1
2024,11,HAM,Mercedes,1759.5,0.06300000000000239,0.5890000000000128,0.19700000000000273,3.0,5.666666666666667,5,5,4,0,3.0,5,4
2024,11,SAI,Ferrari,1923.0,-0.19299999999999784,0.5370000000000061,0.3463333333333338,6.0,7.0,4,4,3,0,-8.0,4,3
2024,11,LEC,Ferrari,1995.0,0.19299999999999784,0.730000000000004,0.3463333333333338,5.0,5.666666666666667,6,6,11,0,8.0,6,11
2024,11,HUL,Haas F1 Team,1366.5,0.038000000000010914,1.0710000000000122,1.004333333333335,13.0,15.333333333333334,9,9,6,0,-2.0,9,6
2024,11,MAG,Haas F1 Team,1165.5,-0.038000000000010914,1.0330000000000013,1.004333333333335,16.0,15.0,12,12,8,0,2.0,12,8
2024,11,OCO,Alpine,1390.5,0.5240000000000009,1.5690000000000026,0.8096666666666673,9.0,12.666666666666666,10,10,12,0,2.0,10,12
2024,11,GAS,Alpine,1314.0,-0.5240000000000009,1.0450000000000017,0.8096666666666673,7.0,10.666666666666666,13,13,10,0,-2.0,13,10
2024,11,RIC,RB,1341.0,-0.12300000000000466,0.9750000000000085,0.7893333333333364,18.0,11.666666666666666,11,11,9,0,-5.0,11,9
2024,11,TSU,RB,1269.0,0.12300000000000466,1.0980000000000132,0.7893333333333364,17.0,11.0,14,14,14,1,5.0,14,14
2024,11,ALO,Aston Martin,1666.5,-0.18000000000000682,1.3250000000000028,0.7553333333333351,11.0,10.333333333333334,15,15,18,1,5.0,15,18
2024,11,STR,Aston Martin,1216.5,0.18000000000000682,1.5050000000000097,0.7553333333333351,14.0,12.0,17,17,13,1,-5.0,17,13
2024,11,ALB,Williams,1213.5,-0.11999999999999034,1.4220000000000113,1.0613333333333372,19.0,12.666666666666666,16,16,15,1,-4.0,16,15
2024,11,SAR,Williams,1215.0,0.11999999999999034,1.5420000000000016,1.0613333333333372,20.0,16.0,19,19,19,1,4.0,19,19
2024,11,BOT,Kick Sauber,1248.0,-0.21400000000001285,1.5330000000000013,1.4840000000000042,12.0,15.333333333333334,18,18,16,1,-1.0,18,16
2024,11,ZHO,Kick Sauber,1053.0,0.21400000000001285,1.747000000000014,1.4840000000000042,15.0,17.666666666666668,20,20,17,1,1.0,20,17
